prompt,template_id,token_length,n_layers,ftle_final,ftle_final_std,expansive_frac,entropy,top1_prob,label,prompt_idx
What is 5% of 273?,what is #% of #?,40,23,0.09432406940714669,0.011369221967486163,0.7989130434782609,0.7236844897270203,0.7257210612297058,reasoning,75
06:50 + 95 min?,#:# + # min?,40,23,0.09101830926944009,0.008433334185979791,0.7989130434782609,2.2143585681915283,0.38996437191963196,reasoning,76
"9 workers, 23 days: worker-days?","# workers, # days: worker-days?",40,23,0.07925053488286432,0.006270443733618019,0.7608695652173914,2.025974750518799,0.48420459032058716,reasoning,77
"9 red, 17 blue; P(red)?","# red, # blue; <e>(<e>)?",40,23,0.0844961861346776,0.0067626812725428516,0.7771739130434783,1.6340301036834717,0.6572321653366089,reasoning,78
"Next: 3,8,13,?","next: #,#,#,?",40,23,0.09545560945545149,0.009445865967072557,0.8858695652173912,2.300687074661255,0.3653959631919861,reasoning,79
Compute 5 percent of the number 59.,compute # percent of the number #.,40,23,0.09071921628892748,0.007567510810377754,0.7771739130434783,0.7894917130470276,0.8088640570640564,reasoning,80
Area of 10 by 15 rectangle?,area of # by # rectangle?,40,23,0.08527229410698639,0.012168967849801931,0.7826086956521738,0.6308183670043945,0.8343199491500854,reasoning,81
How many metres are there in 34 kilometres?,how many metres are there in # kilometres?,40,23,0.07999231927450556,0.011854446592050406,0.7771739130434783,1.2772167921066284,0.4416619837284088,reasoning,82
Worker-days for 4 workers over 8 days?,worker-days for # workers over # days?,40,23,0.08454665376950404,0.006881097096034234,0.7663043478260869,2.0684139728546143,0.5558298230171204,reasoning,83
Age 3 yrs ago if now 49?,age # yrs ago if now #?,40,23,0.08824203949947254,0.008269696613988414,0.7934782608695652,1.9027427434921265,0.6087749004364014,reasoning,84
46 km/h for 4 h: distance?,# km/h for # h: distance?,40,23,0.079254491250595,0.005514802218087892,0.7663043478260869,1.3417909145355225,0.6607903838157654,reasoning,85
What is 5% of 234?,what is #% of #?,40,23,0.0916527424490382,0.012986810996606401,0.8043478260869565,0.7632203698158264,0.6966705322265625,reasoning,86
07:30 + 95 min?,#:# + # min?,40,23,0.08826327179409615,0.008164322247163782,0.8206521739130435,1.9113922119140625,0.4594385325908661,reasoning,87
"4 workers, 14 days: worker-days?","# workers, # days: worker-days?",40,23,0.0860801540445176,0.009574352548000669,0.7771739130434783,2.3911750316619873,0.29257911443710327,reasoning,88
"19 red, 9 blue; P(red)?","# red, # blue; <e>(<e>)?",40,23,0.08668306846201729,0.006814576213417589,0.7771739130434783,1.6635961532592773,0.6579299569129944,reasoning,89
"12 red, 10 blue; P(red)?","# red, # blue; <e>(<e>)?",41,23,0.07948560573822122,0.003945301682339839,0.7989130434782609,1.3369563817977905,0.741291880607605,reasoning,90
116 km/h for 6 h: distance?,# km/h for # h: distance?,41,23,0.07910959507924793,0.009690342652837107,0.8043478260869565,1.248046636581421,0.7079867124557495,reasoning,91
"Next: 5,10,15,?","next: #,#,#,?",41,23,0.08700532086652452,0.009084077626654702,0.8532608695652173,2.3408761024475098,0.320742666721344,reasoning,92
Worker-days for 39 workers over 6 days?,worker-days for # workers over # days?,41,23,0.09115831128665716,0.008640881779921759,0.8206521739130435,2.1430890560150146,0.5436785221099854,reasoning,93
"35 workers, 12 days: worker-days?","# workers, # days: worker-days?",41,23,0.08556055535198728,0.005025265278253974,0.7880434782608696,2.1343865394592285,0.3918386995792389,reasoning,94
What is 10% of 337?,what is #% of #?,41,23,0.08992674309479484,0.013261738207354467,0.8206521739130435,0.7291255593299866,0.6968762278556824,reasoning,95
Compute 5 percent of the number 277.,compute # percent of the number #.,41,23,0.08698217250730167,0.008235097851450459,0.7826086956521738,0.704506516456604,0.8457314372062683,reasoning,96
Age 14 yrs ago if now 28?,age # yrs ago if now #?,41,23,0.08784200875168692,0.012126574330774735,0.8152173913043479,2.08528208732605,0.5073332786560059,reasoning,97
"16 red, 17 blue; P(red)?","# red, # blue; <e>(<e>)?",41,23,0.08500536358302413,0.005140965198774032,0.8043478260869565,1.6832917928695679,0.6518436074256897,reasoning,98
113 km/h for 7 h: distance?,# km/h for # h: distance?,41,23,0.07567567099392086,0.008762854619402688,0.7771739130434783,1.1476887464523315,0.7373729348182678,reasoning,99
Worker-days for 20 workers over 4 days?,worker-days for # workers over # days?,41,23,0.08548580978569228,0.008282273692275086,0.8152173913043479,2.2242932319641113,0.4891638457775116,reasoning,100
"15 workers, 15 days: worker-days?","# workers, # days: worker-days?",41,23,0.08460053480386862,0.005230905089963989,0.8369565217391304,2.4026131629943848,0.22181116044521332,reasoning,101
What is 10% of 343?,what is #% of #?,41,23,0.08278602077590128,0.007266020337231296,0.7934782608695652,0.6702039837837219,0.7425878643989563,reasoning,102
Compute 40 percent of the number 76.,compute # percent of the number #.,41,23,0.08476820239292626,0.0069443739300064896,0.7771739130434783,0.4616442322731018,0.92003333568573,reasoning,103
Age 13 yrs ago if now 22?,age # yrs ago if now #?,41,23,0.09312329379450109,0.007231889910588533,0.8206521739130435,2.192976236343384,0.49352648854255676,reasoning,104
"11 red, 18 blue; P(red)?","# red, # blue; <e>(<e>)?",41,23,0.08295229561150122,0.007882394537512145,0.8043478260869565,1.9006749391555786,0.5866329669952393,reasoning,105
102 km/h for 6 h: distance?,# km/h for # h: distance?,41,23,0.07761937192192203,0.011661310302143221,0.7826086956521738,1.3172212839126587,0.6921818256378174,reasoning,106
Worker-days for 7 workers over 20 days?,worker-days for # workers over # days?,41,23,0.08475413460229758,0.004970444547807609,0.7771739130434783,2.4335713386535645,0.49695876240730286,reasoning,107
"25 workers, 27 days: worker-days?","# workers, # days: worker-days?",41,23,0.08642520597350015,0.0062627917213339225,0.8206521739130435,2.1874184608459473,0.40267544984817505,reasoning,108
What is 25% of 156?,what is #% of #?,41,23,0.08026760745678241,0.008527380725705766,0.7989130434782609,0.5607337355613708,0.8272050023078918,reasoning,109
Compute 5 percent of the number 282.,compute # percent of the number #.,41,23,0.08652257984463899,0.00725895433926322,0.8097826086956521,0.6325874328613281,0.8670836687088013,reasoning,110
Age 14 yrs ago if now 62?,age # yrs ago if now #?,41,23,0.08816081223011318,0.004211087515354666,0.8152173913043478,2.185415744781494,0.5093793272972107,reasoning,111
"12 red, 12 blue; P(red)?","# red, # blue; <e>(<e>)?",41,23,0.08208355124269252,0.006539807073524448,0.7880434782608696,1.9910777807235718,0.5647746324539185,reasoning,112
102 km/h for 8 h: distance?,# km/h for # h: distance?,41,23,0.08130563957032838,0.01095066242414728,0.7934782608695652,1.3000824451446533,0.6984336972236633,reasoning,113
Worker-days for 9 workers over 21 days?,worker-days for # workers over # days?,41,23,0.09255287750749897,0.010741631543659643,0.7934782608695652,2.233062267303467,0.552100419998169,reasoning,114
"26 workers, 15 days: worker-days?","# workers, # days: worker-days?",41,23,0.08753704091410974,0.009058497684768699,0.8152173913043479,1.9395917654037476,0.5296521782875061,reasoning,115
What is 10% of 361?,what is #% of #?,41,23,0.09109820586940628,0.013371573943829828,0.8097826086956522,0.6786578297615051,0.7332637310028076,reasoning,116
Compute 20 percent of the number 75.,compute # percent of the number #.,41,23,0.08588638955237127,0.007901966867493839,0.7989130434782609,0.5528066754341125,0.8953622579574585,reasoning,117
Age 13 yrs ago if now 21?,age # yrs ago if now #?,41,23,0.0891935847153007,0.007212865366244343,0.8152173913043479,2.150606870651245,0.49097228050231934,reasoning,118
"12 red, 15 blue; P(red)?","# red, # blue; <e>(<e>)?",41,23,0.08384586298906704,0.004498946222594844,0.8097826086956521,1.4134857654571533,0.7254686951637268,reasoning,119
118 km/h for 8 h: distance?,# km/h for # h: distance?,41,23,0.07738075514840888,0.008331682678506046,0.8043478260869565,1.2239543199539185,0.7106052041053772,reasoning,120
Worker-days for 8 workers over 26 days?,worker-days for # workers over # days?,41,23,0.08685467151437098,0.005824936584289495,0.7554347826086956,2.079843521118164,0.5876858830451965,reasoning,121
"14 workers, 16 days: worker-days?","# workers, # days: worker-days?",41,23,0.0843541704470662,0.007179894296062302,0.8152173913043478,2.2741122245788574,0.350780725479126,reasoning,122
What is 30% of 109?,what is #% of #?,41,23,0.0901390543417934,0.015920457611353935,0.8043478260869565,0.6009544134140015,0.8107186555862427,reasoning,123
Compute 5 percent of the number 371.,compute # percent of the number #.,41,23,0.08943823567967009,0.01072590545957227,0.782608695652174,0.6221699714660645,0.8683506846427917,reasoning,124
Age 13 yrs ago if now 52?,age # yrs ago if now #?,41,23,0.09219797917545741,0.011237656582437408,0.8097826086956521,2.3746206760406494,0.4394192695617676,reasoning,125
P(red) from 9 red and 4 blue balls?,p(red) from # red and # blue balls?,42,23,0.08725296247985949,0.008517463032609454,0.8369565217391305,2.485581398010254,0.4561701714992523,reasoning,126
Worker-days for 24 workers over 14 days?,worker-days for # workers over # days?,42,23,0.08864293970447466,0.004469236804970882,0.7989130434782608,2.4036262035369873,0.48542672395706177,reasoning,127
What is the remainder of 50 divided by 4?,what is the remainder of # divided by #?,42,23,0.09904060581071569,0.01587854756156162,0.8097826086956521,0.7541618943214417,0.7380006313323975,reasoning,128
Split 49 in 2:3; larger share?,split # in #:#; larger share?,42,23,0.09556335164098238,0.005431660990326674,0.8206521739130435,2.8839309215545654,0.25096946954727173,reasoning,129
Compute 25 percent of the number 305.,compute # percent of the number #.,42,23,0.08692211310374093,0.011897036632255744,0.782608695652174,0.48979175090789795,0.9115936756134033,reasoning,130
Larger: 2/6 or 7/5?,larger: #/# or #/#?,42,23,0.08676869944488197,0.007274988218685917,0.8206521739130435,2.3431050777435303,0.40635302662849426,reasoning,131
P(red) from 7 red and 5 blue balls?,p(red) from # red and # blue balls?,42,23,0.08561979487707361,0.007737425055015848,0.7934782608695652,2.473573684692383,0.4667351245880127,reasoning,132
Worker-days for 13 workers over 20 days?,worker-days for # workers over # days?,42,23,0.08668862283448583,0.007898099710112457,0.8315217391304348,2.4707696437835693,0.460171103477478,reasoning,133
What is the remainder of 43 divided by 5?,what is the remainder of # divided by #?,42,23,0.09197504989964209,0.008583078069301038,0.8097826086956521,0.6684077382087708,0.77833491563797,reasoning,134
Split 24 in 3:3; larger share?,split # in #:#; larger share?,42,23,0.08279680993444352,0.005408629538328352,0.8097826086956521,2.985391855239868,0.1768803894519806,reasoning,135
Compute 25 percent of the number 213.,compute # percent of the number #.,42,23,0.08392085122367615,0.010096329125432823,0.7717391304347827,0.5362162590026855,0.9006824493408203,reasoning,136
Larger: 2/5 or 5/8?,larger: #/# or #/#?,42,23,0.09606012812222203,0.01253063675856741,0.8152173913043479,2.451406478881836,0.3368186354637146,reasoning,137
P(red) from 9 red and 8 blue balls?,p(red) from # red and # blue balls?,42,23,0.07977743650488908,0.005157301547060181,0.7934782608695652,2.581131935119629,0.4251438081264496,reasoning,138
Worker-days for 36 workers over 23 days?,worker-days for # workers over # days?,42,23,0.08394426275391084,0.00908286801513202,0.8152173913043479,2.3013205528259277,0.5088747143745422,reasoning,139
What is the remainder of 44 divided by 8?,what is the remainder of # divided by #?,42,23,0.10392581038565418,0.015436055792905575,0.8369565217391304,0.648046612739563,0.790142297744751,reasoning,140
Split 34 in 4:4; larger share?,split # in #:#; larger share?,42,23,0.0850993067381465,0.008657223907286694,0.8043478260869565,2.937175989151001,0.20119526982307434,reasoning,141
Compute 15 percent of the number 221.,compute # percent of the number #.,42,23,0.07922236830857307,0.009804647343668885,0.7717391304347826,0.4226633310317993,0.9183303713798523,reasoning,142
P(red) from 2 red and 12 blue balls?,p(red) from # red and # blue balls?,43,23,0.08354246580100048,0.004339600041316655,0.8097826086956522,2.830273151397705,0.33301520347595215,reasoning,143
"Average of 23, 33, 37?","average of #, #, #?",43,23,0.07923888076297263,0.008659344436340855,0.782608695652174,0.705558180809021,0.7163107991218567,reasoning,144
Larger: 3/10 or 8/4?,larger: #/# or #/#?,43,23,0.08701612366643013,0.009114660617109367,0.8369565217391304,2.6846837997436523,0.24520373344421387,reasoning,145
"If today is Thursday, what day is it in 4 days?","if today is <e>, what day is it in # days?",43,23,0.07473509759814233,0.005738696458539894,0.8043478260869565,1.155877709388733,0.5897138118743896,reasoning,146
Convert a distance of 5 kilometres into metres and state the result.,convert a distance of # kilometres into metres and state the result.,43,23,0.0785535430196796,0.006374646413361665,0.8097826086956521,1.2507976293563843,0.6846012473106384,reasoning,147
P(red) from 13 red and 7 blue balls?,p(red) from # red and # blue balls?,43,23,0.08736442419918433,0.0074790132485543824,0.8315217391304347,2.6205086708068848,0.4111495614051819,reasoning,148
"Average of 32, 21, 14?","average of #, #, #?",43,23,0.08749366591133417,0.007517454316610874,0.8152173913043478,0.8394445776939392,0.53341144323349,reasoning,149
Larger: 8/5 or 8/10?,larger: #/# or #/#?,43,23,0.08527820228281358,0.008475690413416502,0.7771739130434783,2.6956965923309326,0.2316000908613205,reasoning,150
"If today is Thursday, what day is it in 5 days?","if today is <e>, what day is it in # days?",43,23,0.0798364474001772,0.00837886441284245,0.7934782608695652,1.1173937320709229,0.6245290637016296,reasoning,151
Convert a distance of 4 kilometres into metres and state the result.,convert a distance of # kilometres into metres and state the result.,43,23,0.08367918701793502,0.008308637110025328,0.7771739130434783,1.0765694379806519,0.7634533643722534,reasoning,152
P(red) from 4 red and 15 blue balls?,p(red) from # red and # blue balls?,43,23,0.08649130502125686,0.007598435004045776,0.8097826086956521,2.7001001834869385,0.395097553730011,reasoning,153
"Average of 29, 24, 33?","average of #, #, #?",43,23,0.08617127209044759,0.006945087295408692,0.7880434782608696,0.8046095967292786,0.6051539778709412,reasoning,154
Larger: 2/7 or 7/10?,larger: #/# or #/#?,43,23,0.09342204642423313,0.008739125894383812,0.8152173913043479,2.489558219909668,0.3246886432170868,reasoning,155
What is the area of a rectangle that is 8 by 3?,what is the area of a rectangle that is # by #?,44,23,0.09438928859026084,0.009443990652747297,0.8097826086956522,0.5678428411483765,0.7805395722389221,reasoning,156
"Which fraction is larger, 8/9 or 2/5?","which fraction is larger, #/# or #/#?",44,23,0.08640304423867529,0.012589484255272388,0.7771739130434783,0.08259700983762741,0.9903427362442017,reasoning,157
Add the numbers 69 and 61 and give the total.,add the numbers # and # and give the total.,44,23,0.0785118049064999,0.004306766393311933,0.7554347826086956,1.1163498163223267,0.6753802299499512,reasoning,158
"If today is Thursday, what day is it in 35 days?","if today is <e>, what day is it in # days?",44,23,0.07561162725252858,0.006039281683434757,0.7608695652173914,0.9948815703392029,0.6946437954902649,reasoning,159
Convert a distance of 33 kilometres into metres and state the result.,convert a distance of # kilometres into metres and state the result.,44,23,0.07894215767405385,0.01469367625378702,0.75,0.9878016710281372,0.7880859971046448,reasoning,160
P(red) from 11 red and 15 blue balls?,p(red) from # red and # blue balls?,44,23,0.0830793834462443,0.006320183122899344,0.8043478260869565,2.965193510055542,0.29960641264915466,reasoning,161
Larger: 8/10 or 7/10?,larger: #/# or #/#?,44,23,0.09629372098143642,0.010342086426652727,0.7717391304347826,3.08178973197937,0.12632960081100464,reasoning,162
What is the area of a rectangle that is 8 by 8?,what is the area of a rectangle that is # by #?,44,23,0.08832853969399056,0.00806553328256796,0.7880434782608695,0.30018696188926697,0.928063690662384,reasoning,163
"Which fraction is larger, 5/9 or 3/5?","which fraction is larger, #/# or #/#?",44,23,0.08238245511751031,0.012443738270363394,0.7771739130434783,0.1222291812300682,0.9842648506164551,reasoning,164
Add the numbers 26 and 82 and give the total.,add the numbers # and # and give the total.,44,23,0.08386836822924268,0.013745430046981585,0.7663043478260869,1.2386970520019531,0.6204994320869446,reasoning,165
"If today is Thursday, what day is it in 32 days?","if today is <e>, what day is it in # days?",44,23,0.07963437451860783,0.008240433491309459,0.766304347826087,1.0217663049697876,0.6810685396194458,reasoning,166
Convert a distance of 24 kilometres into metres and state the result.,convert a distance of # kilometres into metres and state the result.,44,23,0.08187424473148847,0.01228185023468525,0.7717391304347826,0.970119059085846,0.7953665852546692,reasoning,167
P(red) from 16 red and 11 blue balls?,p(red) from # red and # blue balls?,44,23,0.08665311100015946,0.005795902465774976,0.8152173913043478,2.689692258834839,0.4043422043323517,reasoning,168
Larger: 2/10 or 2/10?,larger: #/# or #/#?,44,23,0.09043276332038741,0.005144729611785581,0.7880434782608695,2.813960075378418,0.26419052481651306,reasoning,169
What is the area of a rectangle that is 8 by 5?,what is the area of a rectangle that is # by #?,44,23,0.08963490804637006,0.007938872008238054,0.7934782608695652,0.524473249912262,0.8091593980789185,reasoning,170
"Which fraction is larger, 6/3 or 8/4?","which fraction is larger, #/# or #/#?",44,23,0.08390455673383708,0.010340564206068473,0.7989130434782609,0.22993449866771698,0.9656638503074646,reasoning,171
Add the numbers 67 and 88 and give the total.,add the numbers # and # and give the total.,44,23,0.08483872128066185,0.012755787151532956,0.7717391304347827,0.9764332175254822,0.7419357895851135,reasoning,172
"If today is Thursday, what day is it in 56 days?","if today is <e>, what day is it in # days?",44,23,0.0798002835229461,0.011058709858703638,0.7608695652173914,0.8283913731575012,0.7938156723976135,reasoning,173
What is the area of a rectangle that is 12 by 8?,what is the area of a rectangle that is # by #?,45,23,0.0892944777054392,0.009628555499267806,0.7771739130434783,0.6461308002471924,0.7135858535766602,reasoning,174
Simple interest on 559 at 2% for 1 yr?,simple interest on # at #% for # yr?,45,23,0.08059691215727707,0.007699371807497486,0.798913043478261,1.3582677841186523,0.5730886459350586,reasoning,175
"Which fraction is larger, 3/10 or 8/4?","which fraction is larger, #/# or #/#?",45,23,0.07990474005575032,0.011300260094173438,0.782608695652174,0.16242502629756927,0.9775069952011108,reasoning,176
A box has 4 red and 8 blue balls; probability of red?,a box has # red and # blue balls; probability of red?,45,23,0.07717177003819777,0.007278998268951847,0.8097826086956521,0.8627774119377136,0.7960609793663025,reasoning,177
What is the area of a rectangle that is 3 by 19?,what is the area of a rectangle that is # by #?,45,23,0.09323288993614612,0.016107342433201485,0.7880434782608696,0.7206994891166687,0.6386634707450867,reasoning,178
Simple interest on 763 at 6% for 1 yr?,simple interest on # at #% for # yr?,45,23,0.08366114089189625,0.01621972595518047,0.7880434782608696,1.3060795068740845,0.5909543633460999,reasoning,179
"Which fraction is larger, 3/3 or 3/10?","which fraction is larger, #/# or #/#?",45,23,0.0774446948044295,0.012036415306805277,0.8315217391304348,0.456415593624115,0.9182376861572266,reasoning,180
A box has 7 red and 3 blue balls; probability of red?,a box has # red and # blue balls; probability of red?,45,23,0.07476913328928936,0.007809639582181922,0.8097826086956522,0.7801699042320251,0.82419753074646,reasoning,181
What is the area of a rectangle that is 15 by 4?,what is the area of a rectangle that is # by #?,45,23,0.09897888796136463,0.015005978122738704,0.8152173913043479,0.6489312052726746,0.7101001739501953,reasoning,182
Simple interest on 758 at 5% for 1 yr?,simple interest on # at #% for # yr?,45,23,0.08052708600435282,0.006409849448219717,0.7717391304347827,1.3075385093688965,0.5893385410308838,reasoning,183
"Which fraction is larger, 2/10 or 6/6?","which fraction is larger, #/# or #/#?",45,23,0.08296044058165203,0.011271401494593849,0.7989130434782609,0.3957180380821228,0.9316120743751526,reasoning,184
A box has 5 red and 7 blue balls; probability of red?,a box has # red and # blue balls; probability of red?,45,23,0.0769238097723619,0.010249644328339249,0.8043478260869565,0.7689765095710754,0.8180330991744995,reasoning,185
What is the area of a rectangle that is 4 by 14?,what is the area of a rectangle that is # by #?,45,23,0.09499036849851605,0.014539156862048078,0.8043478260869565,0.693164050579071,0.6717162132263184,reasoning,186
Simple interest on 656 at 3% for 1 yr?,simple interest on # at #% for # yr?,45,23,0.08841504788951993,0.007576185856887883,0.8152173913043478,1.32257080078125,0.5891039967536926,reasoning,187
"Which fraction is larger, 3/4 or 7/10?","which fraction is larger, #/# or #/#?",45,23,0.08620235511487098,0.014730687098719369,0.7989130434782609,0.08296667784452438,0.9899958372116089,reasoning,188
A box has 6 red and 3 blue balls; probability of red?,a box has # red and # blue balls; probability of red?,45,23,0.08284699642632748,0.007628975524684713,0.8043478260869565,0.7802047729492188,0.8300086855888367,reasoning,189
What is the area of a rectangle that is 9 by 14?,what is the area of a rectangle that is # by #?,45,23,0.08952249246873945,0.016289763251643274,0.7663043478260869,0.641954243183136,0.7199904322624207,reasoning,190
"If someone is 36 now, how old were they 4 years ago?","if someone is # now, how old were they # years ago?",46,23,0.07376857005907514,0.008353568571812298,0.7608695652173914,0.5659942626953125,0.8658534288406372,reasoning,191
"What is the next term in 3, 5, 7, ...?","what is the next term in #, #, #, ...?",46,23,0.07921595560554096,0.006738817371163854,0.7934782608695652,0.5020689964294434,0.8849859833717346,reasoning,192
A rectangle measures 4 units by 6 units. What is its total area?,a rectangle measures # units by # units. <e> is its total area?,46,23,0.08824530039434919,0.01635910858462474,0.8152173913043478,0.7434924244880676,0.521332859992981,reasoning,193
A box has 19 red and 14 blue balls; probability of red?,a box has # red and # blue balls; probability of red?,47,23,0.06881786973248777,0.006746367097082571,0.7554347826086956,0.7220737934112549,0.8454315066337585,reasoning,194
"What is the next term in 5, 8, 11, ...?","what is the next term in #, #, #, ...?",47,23,0.07937753657615625,0.008426938353977832,0.7880434782608696,0.5778252482414246,0.8390137553215027,reasoning,195
"If someone is 44 now, how old were they 11 years ago?","if someone is # now, how old were they # years ago?",47,23,0.07434632522162576,0.012111845846312665,0.7663043478260869,0.753372311592102,0.7997286915779114,reasoning,196
What is one year of simple interest on 634 euros at 5 percent?,what is one year of simple interest on # euros at # percent?,47,23,0.07954724898936406,0.00898197358975576,0.7880434782608696,0.5196655988693237,0.9153730869293213,reasoning,197
A rectangle measures 12 units by 7 units. What is its total area?,a rectangle measures # units by # units. <e> is its total area?,47,23,0.07931990408957557,0.008338106205666393,0.782608695652174,0.7376539707183838,0.5439331531524658,reasoning,198
"What is the average of the numbers 39, 37 and 13?","what is the average of the numbers #, # and #?",48,23,0.08164625979353261,0.009700886385386097,0.782608695652174,0.6060670018196106,0.736415684223175,reasoning,199
Capital of Westeros?,capital of <e>?,34,23,0.09666504262569839,0.0062813513851525645,0.8369565217391304,2.230104446411133,0.4772610366344452,hallucination_prone,0
airport code of Atlantis?,airport code of <e>?,34,23,0.10283141954260555,0.009861820210644941,0.842391304347826,1.6299352645874023,0.6221714615821838,hallucination_prone,1
constitutional article of Atlantis?,constitutional article of <e>?,34,23,0.09996084190779964,0.0058176127737702196,0.842391304347826,1.8422510623931885,0.47750645875930786,hallucination_prone,2
official GDP of Atlantis?,official <e> of <e>?,34,23,0.0949619851271945,0.00794382991946385,0.8423913043478262,1.761299967765808,0.4443221390247345,hallucination_prone,3
public debt of Atlantis?,public debt of <e>?,34,23,0.1013508585315408,0.009710406024444403,0.8043478260869565,2.3420157432556152,0.32856276631355286,hallucination_prone,4
official census population of Atlantis?,official census population of <e>?,35,23,0.09224762330242497,0.006660465466690605,0.8532608695652173,1.7816356420516968,0.3842024803161621,hallucination_prone,5
ISO country code of Atlantis?,iso country code of <e>?,35,23,0.09714997349852211,0.005766564897487051,0.8315217391304348,2.5545456409454346,0.31570643186569214,hallucination_prone,6
central bank rate of Atlantis?,central bank rate of <e>?,35,23,0.0915657028911435,0.008436397284514115,0.798913043478261,1.6798126697540283,0.45049190521240234,hallucination_prone,7
UN seat number of Atlantis?,un seat number of <e>?,35,23,0.09501870446982304,0.004657640542469381,0.8043478260869565,2.1956946849823,0.31441083550453186,hallucination_prone,8
airport code of Neverland?,airport code of <e>?,35,23,0.10503809239958603,0.005098439611920015,0.798913043478261,2.576465368270874,0.4493933916091919,hallucination_prone,9
Capital of the planet Vulcan?,capital of the planet <e>?,35,23,0.10555553376265267,0.009942429562989118,0.8260869565217391,2.9089601039886475,0.328565776348114,hallucination_prone,10
constitutional article of Eldoria?,constitutional article of <e>?,35,23,0.09815102293782133,0.00898243719023988,0.7989130434782609,2.172142505645752,0.3344348073005676,hallucination_prone,11
public debt of Neverland?,public debt of <e>?,35,23,0.09763992636530666,0.007266683032431478,0.8206521739130435,2.3801052570343018,0.3730522394180298,hallucination_prone,12
Capital of the Moon Kingdom?,capital of the <e> <e>?,35,23,0.08836737536005787,0.008890548845560457,0.8043478260869565,3.209329843521118,0.18402330577373505,hallucination_prone,13
inflation rate of Atlantis?,inflation rate of <e>?,35,23,0.09634980315509571,0.010460559692927066,0.8043478260869565,1.7741892337799072,0.47522813081741333,hallucination_prone,14
inflation rate of Westeros?,inflation rate of <e>?,36,23,0.08791481360203383,0.005753523519489246,0.8260869565217391,1.9923330545425415,0.39900851249694824,hallucination_prone,15
airport code of the planet Vulcan?,airport code of the planet <e>?,36,23,0.09116419497376513,0.007795774721259575,0.8097826086956521,1.9061282873153687,0.6403284072875977,hallucination_prone,16
internet domain of the planet Vulcan?,internet domain of the planet <e>?,36,23,0.09448116093740855,0.00671141089509619,0.8260869565217391,2.3349435329437256,0.4047148525714874,hallucination_prone,17
constitutional article of the planet Vulcan?,constitutional article of the planet <e>?,36,23,0.09674223102295368,0.007241422956496318,0.842391304347826,2.1528234481811523,0.32138964533805847,hallucination_prone,18
What is the capital of Atlantis?,what is the capital of <e>?,36,23,0.09720919736916935,0.009293862804817424,0.8260869565217391,2.277284622192383,0.32329854369163513,hallucination_prone,19
national railway operator of Eldoria?,national railway operator of <e>?,36,23,0.0898469828401228,0.0062190142224476065,0.8369565217391304,1.9286428689956665,0.4057071805000305,hallucination_prone,20
public debt of the planet Vulcan?,public debt of the planet <e>?,36,23,0.09763780889604903,0.010847760532830692,0.8097826086956522,2.3197884559631348,0.3616940975189209,hallucination_prone,21
stock exchange ticker of Eldoria?,stock exchange ticker of <e>?,36,23,0.10452972436752642,0.013627541519836901,0.842391304347826,2.078094005584717,0.3801259398460388,hallucination_prone,22
UN seat number of Eldoria?,un seat number of <e>?,36,23,0.09063598574484404,0.00864864517346057,0.8315217391304348,2.259533166885376,0.34950464963912964,hallucination_prone,23
airport code of the Martian Republic?,airport code of the <e> <e>?,36,23,0.09263028892123452,0.011116407539416815,0.8152173913043479,1.8541923761367798,0.5545395016670227,hallucination_prone,24
official tax code of Eldoria?,official tax code of <e>?,36,23,0.0947087634905362,0.006369525726180346,0.8206521739130435,2.0682263374328613,0.39157894253730774,hallucination_prone,25
public debt of Narnia?,public debt of <e>?,36,23,0.10119900759109127,0.008487879088661204,0.8097826086956522,2.645531415939331,0.20356932282447815,hallucination_prone,26
internet domain of the Galactic Federation?,internet domain of the <e> <e>?,36,23,0.08943699359885715,0.009713542303815268,0.8260869565217391,2.1990902423858643,0.33694005012512207,hallucination_prone,27
airport code of Elbonia?,airport code of <e>?,36,23,0.10449955761799462,0.013343495989262367,0.8097826086956522,1.8439682722091675,0.588516891002655,hallucination_prone,28
central bank rate of Westeros?,central bank rate of <e>?,36,23,0.08878154377608549,0.00846753508094482,0.7826086956521738,1.914905309677124,0.44340041279792786,hallucination_prone,29
central bank rate of Narnia?,central bank rate of <e>?,37,23,0.09459366354709019,0.015444789662487864,0.7608695652173914,2.2196478843688965,0.2761893570423126,hallucination_prone,30
official tax code of the Galactic Federation?,official tax code of the <e> <e>?,37,23,0.09582761492853889,0.012795564971359103,0.8152173913043479,1.7425788640975952,0.47237828373908997,hallucination_prone,31
stock exchange ticker of the Sapphire Empire?,stock exchange ticker of the <e> <e>?,37,23,0.1046533046954054,0.008098021613966439,0.8260869565217391,1.7938859462738037,0.4774751365184784,hallucination_prone,32
constitutional article of the Republic of Oz?,constitutional article of the <e> of <e>?,37,23,0.09767010525145915,0.007738687023820952,0.8206521739130435,2.4798102378845215,0.28593555092811584,hallucination_prone,33
What is the internet domain of Atlantis?,what is the internet domain of <e>?,37,23,0.10601835578055332,0.012349597005961183,0.8260869565217391,1.3176039457321167,0.7270398736000061,hallucination_prone,34
national railway operator of the planet Vulcan?,national railway operator of the planet <e>?,37,23,0.09360308871449545,0.007478134279513453,0.8260869565217391,2.1314444541931152,0.41120168566703796,hallucination_prone,35
